Num,PopName,PopType,TypeAlpha,Pop,Rep,DishNum,PopNum,DishType,ID,SurvivalID,NoGerm,TotGerm,PropGerm,Label,PlantDate,GermDate,CensorJMP,CensorR,DaysGermYes,Census,DaysCensus,DaysToGerm
992,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed2Date,44398,44401,0,1,3,44411,13,3
993,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed3Date,44398,44401,0,1,3,44411,13,3
994,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed4Date,44398,44401,0,1,3,44411,13,3
995,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed5Date,44398,44401,0,1,3,44411,13,3
996,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed6Date,44398,44401,0,1,3,44411,13,3
997,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed7Date,44398,44402,0,1,4,44411,13,4
998,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed8Date,44398,44404,0,1,6,44411,13,6
999,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed9Date,44398,,1,0,-44398,44411,13,13
1000,OAP,Roadside,R,OAP-R,E,50,10,Construction,E_10_Construction,Construction_R,2,8,0.8,Seed10Date,44398,,1,0,-44398,44411,13,13
1001,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1002,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1003,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1004,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed4Date,44398,44401,0,1,3,44411,13,3
1005,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1006,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1007,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1008,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1009,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed9Date,44398,44401,0,1,3,44411,13,3
1010,PAR,Off-road,O,PAR-O,A,51,11,Forest,A_11_Forest,Forest_O,0,10,1,Seed10Date,44398,44403,0,1,5,44411,13,5
1011,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed1Date,44398,44400,0,1,2,44411,13,2
1012,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed2Date,44398,44400,0,1,2,44411,13,2
1013,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed3Date,44398,44400,0,1,2,44411,13,2
1014,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed4Date,44398,44401,0,1,3,44411,13,3
1015,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed5Date,44398,44401,0,1,3,44411,13,3
1016,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed6Date,44398,44401,0,1,3,44411,13,3
1017,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed7Date,44398,44401,0,1,3,44411,13,3
1018,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed8Date,44398,44402,0,1,4,44411,13,4
1019,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed9Date,44398,44405,0,1,7,44411,13,7
1020,PAR,Off-road,O,PAR-O,A,51,11,Construction,A_11_Construction,Construction_O,1,9,0.9,Seed10Date,44398,,1,0,-44398,44411,13,13
1021,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1022,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1023,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1024,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed4Date,44398,44400,0,1,2,44411,13,2
1025,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1026,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1027,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1028,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1029,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed9Date,44398,44402,0,1,4,44411,13,4
1030,PAR,Off-road,O,PAR-O,B,52,11,Construction,B_11_Construction,Construction_O,0,10,1,Seed10Date,44398,44403,0,1,5,44411,13,5
1031,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1032,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1033,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed3Date,44398,44401,0,1,3,44411,13,3
1034,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed4Date,44398,44401,0,1,3,44411,13,3
1035,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1036,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1037,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1038,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1039,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed9Date,44398,44403,0,1,5,44411,13,5
1040,PAR,Off-road,O,PAR-O,B,52,11,Forest,B_11_Forest,Forest_O,0,10,1,Seed10Date,44398,44406,0,1,8,44411,13,8
1041,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1042,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1043,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1044,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed4Date,44398,44400,0,1,2,44411,13,2
1045,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1046,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1047,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1048,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1049,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed9Date,44398,44401,0,1,3,44411,13,3
1050,PAR,Off-road,O,PAR-O,C,53,11,Forest,C_11_Forest,Forest_O,0,10,1,Seed10Date,44398,44402,0,1,4,44411,13,4
1051,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1052,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1053,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1054,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed4Date,44398,44401,0,1,3,44411,13,3
1055,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1056,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1057,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1058,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed8Date,44398,44402,0,1,4,44411,13,4
1059,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed9Date,44398,44403,0,1,5,44411,13,5
1060,PAR,Off-road,O,PAR-O,C,53,11,Construction,C_11_Construction,Construction_O,0,10,1,Seed10Date,44398,44404,0,1,6,44411,13,6
1061,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1062,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed2Date,44398,44401,0,1,3,44411,13,3
1063,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed3Date,44398,44401,0,1,3,44411,13,3
1064,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed4Date,44398,44401,0,1,3,44411,13,3
1065,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1066,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1067,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1068,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1069,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed9Date,44398,44403,0,1,5,44411,13,5
1070,PAR,Off-road,O,PAR-O,D,54,11,Forest,D_11_Forest,Forest_O,0,10,1,Seed10Date,44398,44404,0,1,6,44411,13,6
1071,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1072,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1073,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1074,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed4Date,44398,44400,0,1,2,44411,13,2
1075,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed5Date,44398,44400,0,1,2,44411,13,2
1076,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed6Date,44398,44400,0,1,2,44411,13,2
1077,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed7Date,44398,44400,0,1,2,44411,13,2
1078,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed8Date,44398,44400,0,1,2,44411,13,2
1079,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed9Date,44398,44401,0,1,3,44411,13,3
1080,PAR,Off-road,O,PAR-O,D,54,11,Construction,D_11_Construction,Construction_O,0,10,1,Seed10Date,44398,44401,0,1,3,44411,13,3
1081,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1082,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1083,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1084,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed4Date,44398,44401,0,1,3,44411,13,3
1085,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1086,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1087,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1088,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1089,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed9Date,44398,44401,0,1,3,44411,13,3
1090,PAR,Off-road,O,PAR-O,E,55,11,Construction,E_11_Construction,Construction_O,0,10,1,Seed10Date,44398,44403,0,1,5,44411,13,5
1091,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed1Date,44398,44401,0,1,3,44411,13,3
1092,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed2Date,44398,44401,0,1,3,44411,13,3
1093,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed3Date,44398,44401,0,1,3,44411,13,3
1094,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed4Date,44398,44401,0,1,3,44411,13,3
1095,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1096,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1097,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1098,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed8Date,44398,44402,0,1,4,44411,13,4
1099,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed9Date,44398,44404,0,1,6,44411,13,6
1100,PAR,Off-road,O,PAR-O,E,55,11,Forest,E_11_Forest,Forest_O,0,10,1,Seed10Date,44398,44406,0,1,8,44411,13,8
1101,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1102,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1103,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1104,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed4Date,44398,44400,0,1,2,44411,13,2
1105,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed5Date,44398,44400,0,1,2,44411,13,2
1106,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed6Date,44398,44400,0,1,2,44411,13,2
1107,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1108,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1109,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed9Date,44398,44401,0,1,3,44411,13,3
1110,PAR,Roadside,R,PAR-R,A,56,12,Forest,A_12_Forest,Forest_R,0,10,1,Seed10Date,44398,44403,0,1,5,44411,13,5
1111,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed1Date,44398,44400,0,1,2,44411,13,2
1112,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed2Date,44398,44400,0,1,2,44411,13,2
1113,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed3Date,44398,44400,0,1,2,44411,13,2
1114,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed4Date,44398,44400,0,1,2,44411,13,2
1115,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed5Date,44398,44401,0,1,3,44411,13,3
1116,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed6Date,44398,44401,0,1,3,44411,13,3
1117,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed7Date,44398,44401,0,1,3,44411,13,3
1118,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed8Date,44398,,1,0,-44398,44411,13,13
1119,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed9Date,44398,,1,0,-44398,44411,13,13
1120,PAR,Roadside,R,PAR-R,A,56,12,Construction,A_12_Construction,Construction_R,3,7,0.7,Seed10Date,44398,,1,0,-44398,44411,13,13
1121,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1122,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1123,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1124,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed4Date,44398,44400,0,1,2,44411,13,2
1125,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed5Date,44398,44401,0,1,3,44411,13,3
1126,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1127,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1128,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1129,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed9Date,44398,44402,0,1,4,44411,13,4
1130,PAR,Roadside,R,PAR-R,B,57,12,Construction,B_12_Construction,Construction_R,0,10,1,Seed10Date,44398,44409,0,1,11,44411,13,11
1131,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed1Date,44398,44400,0,1,2,44411,13,2
1132,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed2Date,44398,44400,0,1,2,44411,13,2
1133,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed3Date,44398,44400,0,1,2,44411,13,2
1134,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed4Date,44398,44400,0,1,2,44411,13,2
1135,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed5Date,44398,44400,0,1,2,44411,13,2
1136,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed6Date,44398,44400,0,1,2,44411,13,2
1137,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed7Date,44398,44400,0,1,2,44411,13,2
1138,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed8Date,44398,44400,0,1,2,44411,13,2
1139,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed9Date,44398,44402,0,1,4,44411,13,4
1140,PAR,Roadside,R,PAR-R,B,57,12,Forest,B_12_Forest,Forest_R,1,9,0.9,Seed10Date,44398,,1,0,-44398,44411,13,13
1141,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed1Date,44398,44400,0,1,2,44411,13,2
1142,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed2Date,44398,44400,0,1,2,44411,13,2
1143,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed3Date,44398,44400,0,1,2,44411,13,2
1144,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed4Date,44398,44400,0,1,2,44411,13,2
1145,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed5Date,44398,44400,0,1,2,44411,13,2
1146,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed6Date,44398,44400,0,1,2,44411,13,2
1147,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed7Date,44398,44400,0,1,2,44411,13,2
1148,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed8Date,44398,44401,0,1,3,44411,13,3
1149,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed9Date,44398,44401,0,1,3,44411,13,3
1150,PAR,Roadside,R,PAR-R,C,58,12,Forest,C_12_Forest,Forest_R,1,9,0.9,Seed10Date,44398,,1,0,-44398,44411,13,13
1151,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1152,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
1153,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed3Date,44398,44400,0,1,2,44411,13,2
1154,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed4Date,44398,44400,0,1,2,44411,13,2
1155,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed5Date,44398,44400,0,1,2,44411,13,2
1156,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed6Date,44398,44401,0,1,3,44411,13,3
1157,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed7Date,44398,44401,0,1,3,44411,13,3
1158,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed8Date,44398,44401,0,1,3,44411,13,3
1159,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed9Date,44398,44401,0,1,3,44411,13,3
1160,PAR,Roadside,R,PAR-R,C,58,12,Construction,C_12_Construction,Construction_R,0,10,1,Seed10Date,44398,44401,0,1,3,44411,13,3
1161,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed1Date,44398,44400,0,1,2,44411,13,2
1162,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed2Date,44398,44400,0,1,2,44411,13,2
1163,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed3Date,44398,44400,0,1,2,44411,13,2
1164,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed4Date,44398,44400,0,1,2,44411,13,2
1165,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed5Date,44398,44400,0,1,2,44411,13,2
1166,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed6Date,44398,44400,0,1,2,44411,13,2
1167,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed7Date,44398,44401,0,1,3,44411,13,3
1168,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed8Date,44398,44401,0,1,3,44411,13,3
1169,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed9Date,44398,44401,0,1,3,44411,13,3
1170,PAR,Roadside,R,PAR-R,D,59,12,Forest,D_12_Forest,Forest_R,1,9,0.9,Seed10Date,44398,,1,0,-44398,44411,13,13
1171,PAR,Roadside,R,PAR-R,D,59,12,Construction,D_12_Construction,Construction_R,0,10,1,Seed1Date,44398,44400,0,1,2,44411,13,2
1172,PAR,Roadside,R,PAR-R,D,59,12,Construction,D_12_Construction,Construction_R,0,10,1,Seed2Date,44398,44400,0,1,2,44411,13,2
